slug,title_ar,status,issue_date_hijri,issue_date_gregorian,publish_date_hijri,publish_date_gregorian,effective_date_hijri,effective_date_gregorian,organized_source,knowledge_file,document_scope,catalog_source,version_status,version_status_label_ar,historical_versions_available,recent_update_note,article_count,paragraph_count,indexable_paragraph_count,text_chars,verbatim_chars,citation_base_ar,official_source_url_primary,verbatim_file
nzam-nql-malwmat-almtaamlyn-ma-almnshat-alkhash-ilktrwnya-ila-mrkz-almalwmat-alwtny-fy-wzarh-ald,نظام نقل معلومات المتعاملين مع المنشآت الخاصة إلكترونياً إلى مركز المعلومات الوطني في وزارة الداخلية (نظام شموس الأمني),ساري,1435/06/21 هـ الموافق : 21/04/2014 مـ,2014-04-21,1435/07/17 هـ الموافق : 16/05/2014 مـ,2014-05-16,1435/07/17 هـ الموافق : 16/05/2014 مـ,2014-05-16,documents/saudi_regulations/official_latest/nzam-nql-malwmat-almtaamlyn-ma-almnshat-alkhash-ilktrwnya-ila-mrkz-almalwmat-alwtny-fy-wzarh-ald.pdf,documents/knowledge/saudi_regulations/nzam-nql-malwmat-almtaamlyn-ma-almnshat-alkhash-ilktrwnya-ila-mrkz-almalwmat-alwtny-fy-wzarh-ald.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,14,18,18,3950,3960,نظام نقل معلومات المتعاملين مع المنشآت الخاصة إلكترونياً إلى مركز المعلومات الوطني في وزارة الداخلية (نظام شموس الأمني),https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ad0354f7-9756-4a4e-8948-a9a700f19705/1,data/structured/verbatim_texts/nzam-nql-malwmat-almtaamlyn-ma-almnshat-alkhash-ilktrwnya-ila-mrkz-almalwmat-alwtny-fy-wzarh-ald.txt
nzam-hyyh-albyah,نظام هيئة البيعة,ساري,1427/01/01 هـ الموافق : 31/01/2006 مـ,2006-01-31,1427/01/01 هـ الموافق : 31/01/2006 مـ,2006-01-31,1427/01/01 هـ الموافق : 31/01/2006 مـ,2006-01-31,documents/saudi_regulations/official_latest/nzam-hyyh-albyah.pdf,documents/knowledge/saudi_regulations/nzam-hyyh-albyah.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,25,38,38,8389,8494,نظام هيئة البيعة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/3213c2f6-eaf8-45dc-8f8c-a9a700f167ee/1,data/structured/verbatim_texts/nzam-hyyh-albyah.txt
nzam-hyyh-althqyq-waladaaa-alaam-nzam-alnyabh-alaamh,نظام هيئة التحقيق والادعاء العام ( نظام النيابة العامة ),ساري,1409/10/24 هـ الموافق : 29/05/1989 مـ,1989-05-29,1409/11/20 هـ الموافق : 23/06/1989 مـ,1989-06-23,1409/11/20 هـ الموافق : 23/06/1989 مـ,1989-06-23,documents/saudi_regulations/official_latest/nzam-hyyh-althqyq-waladaaa-alaam-nzam-alnyabh-alaamh.pdf,documents/knowledge/saudi_regulations/nzam-hyyh-althqyq-waladaaa-alaam-nzam-alnyabh-alaamh.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,30,37,37,8351,8518,نظام هيئة التحقيق والادعاء العام ( نظام النيابة العامة ),https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ac892eff-4aa4-4b26-b312-a9a700f2663d/1,data/structured/verbatim_texts/nzam-hyyh-althqyq-waladaaa-alaam-nzam-alnyabh-alaamh.txt
nzam-hyyh-alrqabh-wmkafhh-alfsad,نظام هيئة الرقابة ومكافحة الفساد,ساري,1446/01/23 هـ الموافق : 29/07/2024 مـ,2024-07-29,1446/02/05 هـ الموافق : 09/08/2024 مـ,2024-08-09,1446/02/05 هـ الموافق : 09/08/2024 مـ,2024-08-09,documents/saudi_regulations/official_latest/nzam-hyyh-alrqabh-wmkafhh-alfsad.pdf,documents/knowledge/saudi_regulations/nzam-hyyh-alrqabh-wmkafhh-alfsad.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,24,85,85,11321,11321,نظام هيئة الرقابة ومكافحة الفساد,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a8ebff8e-412c-4f67-ac5f-b1ca008d18d9/1,data/structured/verbatim_texts/nzam-hyyh-alrqabh-wmkafhh-alfsad.txt
nzam-wthayq-alsfr,نظام وثائق السفر,ساري,1421/05/28 هـ الموافق : 28/08/2000 مـ,2000-08-28,1421/06/17 هـ الموافق : 15/09/2000 مـ,2000-09-15,1421/06/17 هـ الموافق : 15/09/2000 مـ,2000-09-15,documents/saudi_regulations/official_latest/nzam-wthayq-alsfr.pdf,documents/knowledge/saudi_regulations/nzam-wthayq-alsfr.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,16,34,34,4865,5017,نظام وثائق السفر,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/e29f08fa-d53e-4944-b22b-a9a700f17fd9/1,data/structured/verbatim_texts/nzam-wthayq-alsfr.txt
nzam-whdat-alikhsab-walajnh-walaj-alaqm,نظام وحدات الإخصاب والأجنة وعلاج العقم,ساري,1424/11/21 هـ الموافق : 13/01/2004 مـ,2004-01-13,1425/11/12 هـ الموافق : 24/12/2004 مـ,2004-12-24,1425/11/12 هـ الموافق : 24/12/2004 مـ,2004-12-24,documents/saudi_regulations/official_latest/nzam-whdat-alikhsab-walajnh-walaj-alaqm.pdf,documents/knowledge/saudi_regulations/nzam-whdat-alikhsab-walajnh-walaj-alaqm.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,41,84,84,12398,12702,نظام وحدات الإخصاب والأجنة وعلاج العقم,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4943163b-a079-4beb-b544-a9a700f286b1/1,data/structured/verbatim_texts/nzam-whdat-alikhsab-walajnh-walaj-alaqm.txt
nzam-wzayf-mbashrh-alamwal-alaamh,نظام وظائف مباشرة الأموال العامة,ساري,1436/02/23 هـ الموافق : 15/12/2014 مـ,2014-12-15,1436/03/18 هـ الموافق : 09/01/2015 مـ,2015-01-09,1436/03/18 هـ الموافق : 09/01/2015 مـ,2015-01-09,documents/saudi_regulations/official_latest/nzam-wzayf-mbashrh-alamwal-alaamh.pdf,documents/knowledge/saudi_regulations/nzam-wzayf-mbashrh-alamwal-alaamh.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,15,29,29,4214,4265,نظام وظائف مباشرة الأموال العامة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fd30f9c7-8606-4367-bb22-a9a700f2d952/1,data/structured/verbatim_texts/nzam-wzayf-mbashrh-alamwal-alaamh.txt
nzam-hmayh-almwshrat-aljghrafyh,نظام حماية المؤشرات الجغرافية,ساري,1447/05/26 هـ الموافق : 18/11/2025 مـ,2025-11-18,1447/06/07 هـ الموافق : 28/11/2025 مـ,2025-11-28,1447/06/07 هـ الموافق : 28/11/2025 مـ,2025-11-28,documents/saudi_regulations/official_latest/nzam-hmayh-almwshrat-aljghrafyh.pdf,documents/knowledge/saudi_regulations/nzam-hmayh-almwshrat-aljghrafyh.txt,system_only,custom_catalog,current_official_text,النص الرسمي الحالي,False,,29,39,39,10188,10188,نظام حماية المؤشرات الجغرافية,https://www.uqn.gov.sa/details?p=28662,data/structured/verbatim_texts/nzam-hmayh-almwshrat-aljghrafyh.txt
nzam-alryadh,نظام الرياضة,ساري,1447/06/10 هـ الموافق : 01/12/2025 مـ,2025-12-01,1447/06/21 هـ الموافق : 12/12/2025 مـ,2025-12-12,1447/06/21 هـ الموافق : 12/12/2025 مـ,2025-12-12,documents/saudi_regulations/official_latest/nzam-alryadh.pdf,documents/knowledge/saudi_regulations/nzam-alryadh.txt,system_only,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,97,154,154,45721,45721,نظام الرياضة,https://www.uqn.gov.sa/details?p=28707,data/structured/verbatim_texts/nzam-alryadh.txt
nzam-alrqabh-almalyh,نظام الرقابة المالية,ساري,1447/06/10 هـ الموافق : 01/12/2025 مـ,2025-12-01,1447/06/21 هـ الموافق : 12/12/2025 مـ,2025-12-12,1447/06/21 هـ الموافق : 12/12/2025 مـ,2025-12-12,documents/saudi_regulations/official_latest/nzam-alrqabh-almalyh.pdf,documents/knowledge/saudi_regulations/nzam-alrqabh-almalyh.txt,system_only,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,29,44,44,11414,11414,نظام الرقابة المالية,https://www.uqn.gov.sa/details?p=28704,data/structured/verbatim_texts/nzam-alrqabh-almalyh.txt
pdpl-implementing-regulation,اللائحة التنفيذية لنظام حماية البيانات الشخصية,ساري,,,,,,,documents/saudi_regulations/official_latest/pdpl-implementing-regulation.pdf,documents/knowledge/saudi_regulations/pdpl-implementing-regulation.txt,supplementary_regulation,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,37,191,191,39365,39808,اللائحة التنفيذية لنظام حماية البيانات الشخصية,https://dgp.sdaia.gov.sa/wps/portal/pdp/knowledgecenter/details/PDPL2,data/structured/verbatim_texts/pdpl-implementing-regulation.txt
pdpl-transfer-regulation,لائحة نقل البيانات الشخصية إلى خارج المملكة,ساري,,,,,,,documents/saudi_regulations/official_latest/pdpl-transfer-regulation.pdf,documents/knowledge/saudi_regulations/pdpl-transfer-regulation.txt,supplementary_regulation,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,9,34,34,9129,9148,لائحة نقل البيانات الشخصية إلى خارج المملكة,https://dgp.sdaia.gov.sa/wps/portal/pdp/knowledgecenter/details/RegulationonPersonalDataTransferOutsidetheKingdom,data/structured/verbatim_texts/pdpl-transfer-regulation.txt
zatca-e-invoicing-bylaw,لائحة الفوترة الإلكترونية,قيد المراجعة المرجعية,,,,,,,documents/saudi_regulations/onboarded/zatca-e-invoicing-bylaw.pdf,documents/knowledge/saudi_regulations/zatca-e-invoicing-bylaw.txt,uploaded_reference,custom_catalog,current_official_text,النص الرسمي الحالي,False,,7,12,12,6407,6409,لائحة الفوترة الإلكترونية,,data/structured/verbatim_texts/zatca-e-invoicing-bylaw.txt
zatca-e-invoicing-technical-controls,الضوابط والمتطلبات والمواصفات الفنية والقواعد الإجرائية لتنفيذ أحكام لائحة الفوترة الإلكترونية,قيد المراجعة المرجعية,,,,,,,documents/saudi_regulations/onboarded/zatca-e-invoicing-technical-controls.pdf,documents/knowledge/saudi_regulations/zatca-e-invoicing-technical-controls.txt,uploaded_reference,custom_catalog,current_official_text,النص الرسمي الحالي,False,,8,90,53,53801,54025,الضوابط والمتطلبات والمواصفات الفنية والقواعد الإجرائية لتنفيذ أحكام لائحة الفوترة الإلكترونية,,data/structured/verbatim_texts/zatca-e-invoicing-technical-controls.txt
zatca-vat-implementing-regulation,اللائحة التنفيذية لنظام ضريبة القيمة المضافة,قيد المراجعة المرجعية,,,,,,,documents/saudi_regulations/onboarded/zatca-vat-implementing-regulation.pdf,documents/knowledge/saudi_regulations/zatca-vat-implementing-regulation.txt,uploaded_reference,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,218,610,602,303864,301151,اللائحة التنفيذية لنظام ضريبة القيمة المضافة,,data/structured/verbatim_texts/zatca-vat-implementing-regulation.txt
ecommerce-implementing-regulation,اللائحة التنفيذية لنظام التجارة الإلكترونية,ساري,1441/05/19 هـ,2020-01-14,1441/06/06 هـ,2020-01-31,1441/06/06 هـ,2020-01-31,documents/saudi_regulations/onboarded/ecommerce-implementing-regulation.txt,documents/knowledge/saudi_regulations/ecommerce-implementing-regulation.txt,supplementary_regulation,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,20,30,30,12310,12310,اللائحة التنفيذية لنظام التجارة الإلكترونية,https://mc.gov.sa/ar/About/ECC,data/structured/verbatim_texts/ecommerce-implementing-regulation.txt
procurement-conflict-of-interest-regulation,لائحة تنظيم تعارض المصالح في تطبيق نظام المنافسات والمشتريات الحكومية ولائحته التنفيذية,ساري,1441/08/21 هـ الموافق : 14/04/2020 مـ,2020-04-14,1441/09/01 هـ الموافق : 24/04/2020 مـ,2020-04-24,1441/09/01 هـ الموافق : 24/04/2020 مـ,2020-04-24,documents/saudi_regulations/onboarded/procurement-conflict-of-interest-regulation.txt,documents/knowledge/saudi_regulations/procurement-conflict-of-interest-regulation.txt,supplementary_regulation,custom_catalog,current_official_text,النص الرسمي الحالي,False,,12,57,57,7103,7103,لائحة تنظيم تعارض المصالح في تطبيق نظام المنافسات والمشتريات الحكومية ولائحته التنفيذية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a64ba260-aa19-46f7-8b9f-acbb014c23b5/1,data/structured/verbatim_texts/procurement-conflict-of-interest-regulation.txt
bankruptcy-implementing-regulation,اللائحة التنفيذية لنظام الإفلاس,ساري,1439/12/24 هـ الموافق : 04/09/2018 مـ,2018-09-04,1439/12/30 هـ الموافق : 10/09/2018 مـ,2018-09-10,1439/12/30 هـ الموافق : 10/09/2018 مـ,2018-09-10,documents/saudi_regulations/onboarded/bankruptcy-implementing-regulation.txt,documents/knowledge/saudi_regulations/bankruptcy-implementing-regulation.txt,supplementary_regulation,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,98,280,280,34982,34992,اللائحة التنفيذية لنظام الإفلاس,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a748e485-620c-45c4-8ca8-a9f40166406d/1,data/structured/verbatim_texts/bankruptcy-implementing-regulation.txt
cma-continuing-obligations-rules,قواعد طرح الأوراق المالية والالتزامات المستمرة,ساري,,,,,,,documents/saudi_regulations/onboarded/cma-continuing-obligations-rules.pdf,documents/knowledge/saudi_regulations/cma-continuing-obligations-rules.txt,supplementary_regulation,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,226,965,965,425752,427247,قواعد طرح الأوراق المالية والالتزامات المستمرة,https://cma.org.sa/RulesRegulations/Regulations/Documents/RULES_ON_THE_OFFER_OF_SECURITIES_AND_CONTINUING_OBLIGATIONS_ar2026.pdf,data/structured/verbatim_texts/cma-continuing-obligations-rules.txt
cma-corporate-governance-regulations,لائحة حوكمة الشركات,ساري,,,,,,,documents/saudi_regulations/onboarded/cma-corporate-governance-regulations.pdf,documents/knowledge/saudi_regulations/cma-corporate-governance-regulations.txt,supplementary_regulation,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,180,392,329,94290,94389,لائحة حوكمة الشركات,https://cma.gov.sa/RulesRegulations/Regulations/Documents/CorpGovReg.pdf,data/structured/verbatim_texts/cma-corporate-governance-regulations.txt
cma-securities-offering-rules,قواعد طرح الأوراق المالية والالتزامات المستمرة,ساري,,,,,,,documents/saudi_regulations/onboarded/cma-securities-offering-rules.pdf,documents/knowledge/saudi_regulations/cma-securities-offering-rules.txt,supplementary_regulation,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,226,965,965,425752,427247,قواعد طرح الأوراق المالية والالتزامات المستمرة,https://cma.org.sa/RulesRegulations/Regulations/Documents/RULES_ON_THE_OFFER_OF_SECURITIES_AND_CONTINUING_OBLIGATIONS_ar2026.pdf,data/structured/verbatim_texts/cma-securities-offering-rules.txt
companies-implementing-regulation,اللائحة التنفيذية لنظام الشركات الخاصة بشركات المساهمة المدرجة,ساري,,,,,,,documents/saudi_regulations/onboarded/companies-implementing-regulation.pdf,documents/knowledge/saudi_regulations/companies-implementing-regulation.txt,supplementary_regulation,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,138,216,216,57396,57463,اللائحة التنفيذية لنظام الشركات الخاصة بشركات المساهمة المدرجة,https://cma.org.sa/RulesRegulations/Regulations/Documents/Implementing_Regulation_of_the_Companies_Law_for_Listed_Joint_Stock_Companies_ar2026.pdf,data/structured/verbatim_texts/companies-implementing-regulation.txt
execution-implementing-regulation,اللائحة التنفيذية لنظام التنفيذ,ساري,,,,,,,documents/saudi_regulations/onboarded/execution-implementing-regulation.pdf,documents/knowledge/saudi_regulations/execution-implementing-regulation.txt,supplementary_regulation,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,91,468,456,76599,76599,اللائحة التنفيذية لنظام التنفيذ,https://www.moj.gov.sa/Documents/Regulations/pdf/11.pdf,data/structured/verbatim_texts/execution-implementing-regulation.txt
labor-contract-documentation-rules,الدليل الإجرائي لتوثيق عقود العمل,ساري,,,,,,,documents/saudi_regulations/onboarded/labor-contract-documentation-rules.txt,documents/knowledge/saudi_regulations/labor-contract-documentation-rules.txt,supplementary_regulation,custom_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,5,5,5,1352,1352,الدليل الإجرائي لتوثيق عقود العمل,https://www.hrsd.gov.sa/knowledge-centre/decisions-and-regulations/regulation-and-procedures/الدليل-الإجرائي-لتوثيق-العقود,data/structured/verbatim_texts/labor-contract-documentation-rules.txt
labor-implementing-regulation,اللائحة التنفيذية لنظام العمل وملحقاتها,ساري,,,,,,,documents/saudi_regulations/onboarded/labor-implementing-regulation.pdf,documents/knowledge/saudi_regulations/labor-implementing-regulation.txt,supplementary_regulation,custom_catalog,current_official_text,النص الرسمي الحالي,False,,1,261,204,236687,261402,اللائحة التنفيذية لنظام العمل وملحقاتها,https://www.hrsd.gov.sa/sites/default/files/2025-04/%D8%A7%D9%84%D9%84%D8%A7%D8%A6%D8%AD%D8%A9%20%D8%A7%D9%84%D8%AA%D9%86%D9%81%D9%8A%D8%B0%D9%8A%D8%A9%20%D9%84%D9%86%D8%B8%D8%A7%D9%85%20%D8%A7%D9%84%D8%B9%D9%85%D9%84%20%D9%88%D9%85%D9%84%D8%AD%D9%82%D8%A7%D8%AA%D9%87%D8%A7.pdf,data/structured/verbatim_texts/labor-implementing-regulation.txt
